"자치구","안심 주소","CCTV 용도","WGS x좌표","WGS y좌표","CCTV 수량","수정 일시"
"용산구","서울특별시 용산구 한남동 대사관로12길 13 프리베빌라","방범","37.532387","127.001660","3","2019-12-12"
"용산구","서울특별시 용산구 이태원동 녹사평대로26가길 25 ","방범","37.532427","126.993733","3","2019-12-12"
"용산구","서울특별시 용산구 한남동 대사관로16길 13 ","방범","37.532583","127.002548","1","2019-12-12"
"용산구","서울특별시 용산구 한남동 대사관로24가길 1 ","방범","37.532588","127.004080","1","2019-12-12"
"용산구","서울특별시 용산구 한남동 대사관로6가길 10 ","방범","37.532601","126.999498","4","2019-12-12"
"용산구","서울특별시 용산구 원효로3가 청파로 59 ","방범","37.532634","126.957503","3","2019-12-12"
"용산구","서울특별시 용산구 한강로2가 새창로 181 선인상가","방범","37.532651","126.964202","3","2019-12-12"
"용산구","서울특별시 용산구 원효로3가 원효로 97 ","방범","37.532909","126.954663","2","2019-12-12"
"용산구","서울특별시 용산구 이태원동 녹사평대로32길 59 ","방범","37.532950","126.991190","2","2019-12-12"
"용산구","서울특별시 용산구 이태원동 우사단로10길 30 ","방범","37.532980","126.997944","1","2019-12-12"
"용산구","서울특별시 용산구 이태원동 녹사평대로26가길 25 ","방범","37.532985","126.993698","4","2019-12-12"
"용산구","서울특별시 용산구 한강로1가 한강대로52길 25 ","방범","37.532987","126.973510","1","2019-12-12"
"용산구","서울특별시 용산구 이태원동 녹사평대로26가길 1 ","방범","37.532993","126.992570","3","2019-12-12"
"용산구","서울특별시 용산구 한남동 한남대로 48 수도빌딩","방범","37.533002","127.008882","1","2019-12-12"
"용산구","서울특별시 용산구 원효로4가 원효로19길 3 ","방범","37.533028","126.952618","1","2019-12-12"
"용산구","서울특별시 용산구 한강로1가 한강대로62길 23 유진빌딩","방범","37.533155","126.973996","2","2019-12-12"
"용산구","서울특별시 용산구 원효로3가 원효로 103 ","방범","37.533268","126.955835","2","2019-12-12"
"용산구","서울특별시 용산구 한남동 대사관로6가길 17 ","방범","37.533281","126.999016","3","2019-12-12"
"용산구","서울특별시 용산구 이태원동 보광로55길 24 ","방범","37.533285","126.992268","3","2019-12-12"
"용산구","서울특별시 용산구 이태원동 보광로59길 36 ","방범","37.533303","126.991496","3","2019-12-12"
"용산구","서울특별시 용산구 원효로3가 원효로19가길 4 ","방범","37.533429","126.954852","3","2019-12-12"
"용산구","서울특별시 용산구 신계동 새창로49길 7 ","방범","37.533438","126.963942","2","2019-12-12"
"용산구","서울특별시 용산구 한강로1가 한강대로 157 ","방범","37.533456","126.971522","2","2019-12-12"
"용산구","서울특별시 용산구 이태원동 우사단로 31 ","방범","37.533505","126.995546","2","2019-12-12"
"용산구","서울특별시 용산구 한강로2가 한강대로53길 41 벽산물류","방범","37.533514","126.969904","3","2019-12-12"
"용산구","서울특별시 용산구 이태원동 보광로55길 24 ","방범","37.533522","126.992676","3","2019-12-12"
"용산구","서울특별시 용산구 원효로3가 원효로 113 ","방범","37.533554","126.956371","1","2019-12-12"
"용산구","서울특별시 용산구 원효로4가 원효로19길 3 ","방범","37.533606","126.952809","1","2019-12-12"
"용산구","서울특별시 용산구 이태원동 녹사평대로 168 ","방범","37.533631","126.99058","2","2019-12-12"
"용산구","서울특별시 용산구 원효로3가 원효로19가길 4 ","방범","37.533644","126.954771","1","2019-12-12"
"용산구","서울특별시 용산구 이태원동 보광로59길 36 ","방범","37.533727","126.991026","1","2019-12-12"
"용산구","서울특별시 용산구 한남동 대사관로 63 한남치과","방범","37.533734","127.005781","2","2019-12-12"
"용산구","서울특별시 용산구 한강로1가 한강대로62길 23 유진빌딩","방범","37.533947","126.973623","3","2019-12-12"
"용산구","서울특별시 용산구 이태원동 보광로 114 ","방범","37.533979","126.994969","3","2019-12-12"
"용산구","서울특별시 용산구 한남동 대사관로 20 ","방범","37.534025","127.000102","3","2019-12-12"
"용산구","서울특별시 용산구 원효로3가 원효로 137 ","방범","37.534028","126.958019","5","2019-12-12"
"용산구","서울특별시 용산구 원효로4가 효창원로12가길 3 ","방범","37.534042","126.953084","4","2019-12-12"
"용산구","서울특별시 용산구 한남동 대사관로11길 8 ","방범","37.534064","127.002671","4","2019-12-12"
"용산구","서울특별시 용산구 이태원동 이태원로 199 ","방범","37.534066","126.996220","2","2019-12-12"
"용산구","서울특별시 용산구 신창동 원효로35길 31 ","방범","37.534135","126.955609","2","2019-12-12"
"용산구","서울특별시 용산구 한남동 대사관로31길 17 ","방범","37.534181","127.005863","1","2019-12-12"
"용산구","서울특별시 용산구 신창동 원효로35길 31 ","방범","37.534227","126.955123","2","2019-12-12"
"용산구","서울특별시 용산구 한남동 이태원로 208 제임스클럽","방범","37.534252","126.997802","3","2019-12-12"
"용산구","서울특별시 용산구 원효로2가 새창로 143 ","방범","37.534267","126.962189","1","2019-12-12"
"용산구","서울특별시 용산구 원효로3가 원효로 133 ","방범","37.534306","126.957731","2","2019-12-12"
"용산구","서울특별시 용산구 신창동 원효로35길 40 ","방범","37.534329","126.956296","1","2019-12-12"
"용산구","서울특별시 용산구 산천동 효창원로 12 ","방범","37.534384","126.951363","1","2019-12-12"
"용산구","서울특별시 용산구 한강로1가 이태원로 6 서울지방보훈청","방범","37.534387","126.974463","1","2019-12-12"
"용산구","서울특별시 용산구 이태원동 녹사평대로40길 41 ","방범","37.534421","126.988298","3","2019-12-12"
"용산구","서울특별시 용산구 원효로4가 효창원로12가길 3 ","방범","37.534513","126.953166","3","2019-12-12"
"용산구","서울특별시 용산구 용산동3가 이태원로2길 5 삼각지 경로당","방범","37.534545","126.975120","2","2019-12-12"
"용산구","서울특별시 용산구 신창동 원효로35길 40 ","방범","37.534689","126.95660139","1","2019-12-12"
"용산구","서울특별시 용산구 원효로2가 원효로56길 21 ","방범","37.534705","126.963645","1","2019-12-12"
"용산구","서울특별시 용산구 원효로2가 새창로 143 ","방범","37.534782","126.962977","4","2019-12-12"
"용산구","서울특별시 용산구 이태원동 이태원로 163 ","방범","37.534861","126.992715","2","2019-12-12"
"용산구","서울특별시 용산구 신창동 원효로35나길 14 ","방범","37.535003","126.956087","2","2019-12-12"
"용산구","서울특별시 용산구 산천동 효창원로13길 7 리버힐삼성아파트","방범","37.535019","126.952869","1","2019-12-12"
"용산구","서울특별시 용산구 신창동 효창원로 43 ","방범","37.535066","126.954741","3","2019-12-12"
"용산구","서울특별시 용산구 이태원동 이태원로27가길 5 ","방범","37.535074","126.995354","1","2019-12-12"
"용산구","서울특별시 용산구 청암동 원효로1길 28 ","방범","37.535122","126.946108","1","2019-12-12"
"용산구","서울특별시 용산구 원효로3가 원효로41길 33 ","방범","37.53514","126.9599531","3","2019-12-12"
"용산구","서울특별시 용산구 이태원동 녹사평대로40다길 40 현대빌라","방범","37.535164","126.990959","2","2019-12-12"
"용산구","서울특별시 용산구 신창동 효창원로 54 ","방범","37.535186","126.955483","1","2019-12-12"
"용산구","서울특별시 용산구 한강로1가 한강대로 179 ","방범","37.535194","126.972960","3","2019-12-12"
"용산구","서울특별시 용산구 한남동 독서당로 95 몽골대사관","방범","37.535223","127.010727","1","2019-12-12"
"용산구","서울특별시 용산구 청암동 원효로1길 28 ","방범","37.535224","126.946031","2","2019-12-12"
"용산구","서울특별시 용산구 신창동 효창원로 35 ","방범","37.535268","126.953349","3","2019-12-12"
"용산구","서울특별시 용산구 이태원동 이태원로19길 40 ","방범","37.535281","126.992525","2","2019-12-12"
"용산구","서울특별시 용산구 한남동 대사관로5길 14 ","방범","37.535349","127.000376","1","2019-12-12"
"용산구","서울특별시 용산구 이태원동 이태원로15길 30 ","방범","37.535502","126.991704","1","2019-12-12"
"용산구","서울특별시 용산구 원효로2가 원효로 153 ","방범","37.535552","126.960817","3","2019-12-12"
"용산구","서울특별시 용산구 이태원동 녹사평대로40길 55 ","방범","37.535619","126.989815","3","2019-12-12"
"용산구","서울특별시 용산구 이태원동 녹사평대로40가길 3 ","방범","37.535820","126.988624","3","2019-12-12"
"용산구","서울특별시 용산구 신창동 효창원로 54 ","방범","37.535824","126.955265","3","2019-12-12"
"용산구","서울특별시 용산구 한남동 대사관로11길 31 ","방범","37.535873","127.001120","1","2019-12-12"
"용산구","서울특별시 용산구 원효로3가 원효로41길 33 ","방범","37.535960","126.959955","3","2019-12-12"
"용산구","서울특별시 용산구 한강로1가 백범로 381 ","방범","37.536198","126.971824","3","2019-12-12"
"용산구","서울특별시 용산구 용문동 새창로 116 ","방범","37.536249","126.960266","1","2019-12-12"
"용산구","서울특별시 용산구 신창동 효창원로 53 ","방범","37.536288","126.955325","2","2019-12-12"
"용산구","서울특별시 용산구 한남동 이태원로42길 46 ","방범","37.536357","127.001465","2","2019-12-12"
"용산구","서울특별시 용산구 이태원동 녹사평대로40다길 42 오렌지카운티","방범","37.536364","126.990331","2","2019-12-12"
"용산구","서울특별시 용산구 원효로2가 원효로 179 신한은행","방범","37.536418","126.962032","4","2019-12-12"
"용산구","서울특별시 용산구 이태원동 녹사평대로 206 ","방범","37.536427","126.987445","1","2019-12-12"
"용산구","서울특별시 용산구 용문동 효창원로 75 ","방범","37.536495","126.956022","1","2019-12-12"
"용산구","서울특별시 용산구 신창동 효창원로23가길 4 신창파크빌","방범","37.536576","126.954321","2","2019-12-12"
"용산구","서울특별시 용산구 이태원동 녹사평대로40나길 38 ","방범","37.536626","126.989387","3","2019-12-12"
"용산구","서울특별시 용산구 이태원동 녹사평대로40나길 37 니은빌딩","방범","37.536716","126.988775","3","2019-12-12"
"용산구","서울특별시 용산구 한남동 한남대로28가길 31 ","방범","37.536773","127.006591","2","2019-12-12"
"용산구","서울특별시 용산구 이태원동 녹사평대로40다길 42 오렌지카운티","방범","37.536819","126.990733","3","2019-12-12"
"용산구","서울특별시 용산구 이태원동 녹사평대로40다길 42 오렌지카운티","방범","37.536819","126.990735","1","2019-12-12"
"용산구","서울특별시 용산구 용문동 효창원로 92 ","방범","37.536847","126.959410","1","2019-12-12"
"용산구","서울특별시 용산구 신창동 효창원로 53 ","방범","37.536876","126.955458","3","2019-12-12"
"용산구","서울특별시 용산구 원효로2가 원효로 185 ","방범","37.536887","126.963536","4","2019-12-12"
"용산구","서울특별시 용산구 한남동 이태원로42길 46 ","방범","37.536905","127.001171","2","2019-12-12"
"용산구","서울특별시 용산구 한남동 한남대로28가길 23 ","방범","37.537092","127.006175","1","2019-12-12"
"용산구","서울특별시 용산구 용문동 새창로 106 ","방범","37.537228","126.959579","1","2019-12-12"
"용산구","서울특별시 용산구 원효로2가 원효로 189 ","방범","37.537458","126.963865","2","2019-12-12"
"용산구","서울특별시 용산구 용문동 새창로 105 용문동 준빌딩","방범","37.537504","126.960418","1","2019-12-12"
"용산구","서울특별시 용산구 이태원동 녹사평대로40나길 59 ","방범","37.537507","126.988604","1","2019-12-12"
"용산구","서울특별시 용산구 한남동 한남대로27가길 1 ","방범","37.537653","127.003681","1","2019-12-12"
"용산구","서울특별시 용산구 원효로2가 원효로 197 세명빌딩","방범","37.537672","126.964615","3","2019-12-12"
"용산구","서울특별시 용산구 용문동 새창로 115 ","방범","37.537797","126.961152","1","2019-12-12"
"용산구","서울특별시 용산구 이태원동 녹사평대로46길 73 ","방범","37.537807","126.991987","1","2019-12-12"
"용산구","서울특별시 용산구 한남동 이태원로54길 11 ","방범","37.537810","127.002585","3","2019-12-12"
"용산구","서울특별시 용산구 용문동 효창원로25나길 2 해피썬 빌","방범","37.537836","126.956327","1","2019-12-12"
"용산구","서울특별시 용산구 용문동 새창로 106 ","방범","37.53792","126.959624","2","2019-12-12"
"용산구","서울특별시 용산구 이태원동 녹사평대로40나길 62 ","방범","37.537999","126.989540","1","2019-12-12"
"용산구","서울특별시 용산구 원효로2가 원효로71길 23 ","방범","37.538050","126.963524","1","2019-12-12"
"용산구","서울특별시 용산구 이태원동 녹사평대로 228 ","방범","37.538101","126.986795","1","2019-12-12"
"용산구","서울특별시 용산구 용문동 백범로74길 16 ","방범","37.538215","126.962023","3","2019-12-12"
"용산구","서울특별시 용산구 이태원동 회나무로28길 54 ","방범","37.538319","126.994005","1","2019-12-12"
"용산구","서울특별시 용산구 이태원동 녹사평대로46길 59 ","방범","37.538322","126.989674","1","2019-12-12"
"용산구","서울특별시 용산구 용문동 새창로 90 ","방범","37.538407","126.959658","2","2019-12-12"
"용산구","서울특별시 용산구 이태원동 회나무로12나길 14 ","방범","37.538417","126.991725","1","2019-12-12"
"용산구","서울특별시 용산구 용문동 백범로74길 16 ","방범","37.538437","126.962105","2","2019-12-12"
"용산구","서울특별시 용산구 용문동 새창로 103 ","방범","37.538555","126.960306","2","2019-12-12"
"용산구","서울특별시 용산구 이태원동 녹사평대로46길 61 ","방범","37.538578","126.990641","3","2019-12-12"
"용산구","서울특별시 용산구 이태원동 녹사평대로46길 61 ","방범","37.538747","126.990043","1","2019-12-12"
"용산구","서울특별시 용산구 도원동 새창로12길 11 ","방범","37.538756","126.958625","1","2019-12-12"
"용산구","서울특별시 용산구 이태원동 회나무로28가길 5 효성그린빌라","방범","37.538783","126.992185","2","2019-12-12"
"용산구","(한남동 1-353 한강시범아파트 입구)","방범","37.539034","127.012354","3","2019-12-12"
"용산구","서울특별시 용산구 원효로1가 백범로77길 9 ","방범","37.539036","126.964988","1","2019-12-12"
"용산구","서울특별시 용산구 이태원동 회나무로 30 ","방범","37.539094","126.990313","2","2019-12-12"
"용산구","서울특별시 용산구 효창동 백범로 285 ","방범","37.539232","126.961283","3","2019-12-12"
"용산구","서울특별시 용산구 용산동2가 녹사평대로 245 한신아파트","방범","37.539268","126.987869","3","2019-12-12"
"용산구","서울특별시 용산구 이태원동 회나무로28길 27 ","방범","37.539281","126.993214","1","2019-12-12"
"용산구","서울특별시 용산구 원효로1가 백범로77길 26 ","방범","37.539446","126.96593","1","2019-12-12"
"용산구","서울특별시 용산구 원효로1가 백범로77길 9 ","방범","37.539579","126.964874","4","2019-12-12"
"용산구","서울특별시 용산구 이태원동 회나무로 30 ","방범","37.539608","126.990292","1","2019-12-12"
"용산구","서울특별시 용산구 효창동 백범로 281 ","방범","37.540107","126.960939","1","2019-12-12"
"용산구","서울특별시 용산구 효창동 효창원로62길 22 ","방범","37.540123","126.963050","1","2019-12-12"
"용산구","서울특별시 용산구 이태원동 회나무로 67 ","방범","37.540124","126.994634","1","2019-12-12"
"용산구","서울특별시 용산구 원효로1가 백범로77길 37 종고빌딩","방범","37.540253","126.965511","2","2019-12-12"
"용산구","서울특별시 용산구 이태원동 회나무로 78 ","방범","37.540278","126.995148","1","2019-12-12"
"용산구","서울특별시 용산구 원효로1가 백범로79길 32 ","방범","37.540523","126.964535","1","2019-12-12"
"용산구","서울특별시 용산구 원효로1가 백범로77길 37 종고빌딩","방범","37.540852","126.965625","2","2019-12-12"
"용산구","서울특별시 용산구 이태원동 회나무로 58 ","방범","37.540886","126.993348","1","2019-12-12"
"용산구","서울특별시 용산구 효창동 백범로 259 ","방범","37.540902","126.958917","4","2019-12-12"
"용산구","서울특별시 용산구 효창동 효창원로62길 22 ","방범","37.540911","126.963314","1","2019-12-12"
"용산구","서울특별시 용산구 효창동 백범로45길 4 ","방범","37.541048","126.958247","1","2019-12-12"
"용산구","서울특별시 용산구 용산동2가 신흥로3가길 10 ","방범","37.54121","126.985379","3","2019-12-12"
"용산구","서울특별시 용산구 효창동 백범로45길 4 ","방범","37.541389","126.959645","2","2019-12-12"
"용산구","서울특별시 용산구 효창동 백범로47길 46 ","방범","37.541397","126.960492","1","2019-12-12"
"용산구","서울특별시 용산구 청파동3가 백범로79길 70 ","방범","37.541407","126.965747","1","2019-12-12"
"용산구","서울특별시 용산구 청파동3가 효창원로 156 미래빌딩","방범","37.541430","126.962147","3","2019-12-12"
"용산구","서울특별시 용산구 용산동2가 신흥로 25 ","방범","37.541452","126.986045","3","2019-12-12"
"용산구","서울특별시 용산구 용산동2가 신흥로3가길 10 ","방범","37.541519","126.985306","3","2019-12-12"
"용산구","서울특별시 용산구 효창동 백범로45길 4 ","방범","37.541546","126.958531","1","2019-12-12"
"용산구","서울특별시 용산구 청파동3가 청파로 247 애전빌딩","방범","37.541568","126.970145","1","2019-12-12"
"용산구","서울특별시 용산구 한남동 한남대로36길 6 한남오피스텔","방범","37.541578","127.004389","3","2019-12-12"
"용산구","서울특별시 용산구 용산동2가 신흥로3가길 21 용암경로당","방범","37.541649","126.984838","1","2019-12-12"
"용산구","서울특별시 용산구 용산동2가 신흥로 25 ","방범","37.541711","126.986471","1","2019-12-12"
"용산구","서울특별시 용산구 이태원동 소월로40길 75 ","방범","37.541713","126.993126","1","2019-12-12"
"용산구","서울특별시 용산구 효창동 효창원로 146 효창 위더스빌","방범","37.541755","126.9639","3","2019-12-12"
"용산구","서울특별시 용산구 청파동3가 원효로97길 10 ","방범","37.541861","126.969176","4","2019-12-12"
"용산구","서울특별시 용산구 갈월동 한강대로71길 47 롯데리아","방범","37.541877","126.971398","3","2019-12-12"
"용산구","서울특별시 용산구 이태원동 소월로40길 38 ","방범","37.541910","126.991757","3","2019-12-12"
"용산구","서울특별시 용산구 갈월동 한강대로71길 47 롯데리아","방범","37.541926","126.971866","2","2019-12-12"
"용산구","서울특별시 용산구 효창동 효창원로 145 ","방범","37.541995","126.961233","3","2019-12-12"
"용산구","서울특별시 용산구 이태원동 소월로 282 ","방범","37.542141","126.993671","3","2019-12-12"
"용산구","서울특별시 용산구 이태원동 소월로38가길 9 ","방범","37.542236","126.990613","2","2019-12-12"
"용산구","서울특별시 용산구 이태원동 소월로 282 ","방범","37.542249","126.993012","1","2019-12-12"
"용산구","서울특별시 용산구 용산동2가 신흥로 41 ","방범","37.542316","126.986683","4","2019-12-12"
"용산구","서울특별시 용산구 청파동3가 효창원로72길 21 ","방범","37.542376","126.963398","2","2019-12-12"
"용산구","서울특별시 용산구 청파동3가 백범로79길 86 ","방범","37.542478","126.964679","1","2019-12-12"
"용산구","서울특별시 용산구 용산동2가 신흥로3길 35 ","방범","37.542527","126.985651","4","2019-12-12"
"용산구","서울특별시 용산구 남영동 한강대로 266 ","방범","37.542584","126.973595","2","2019-12-12"
"용산구","서울특별시 용산구 용산동2가 신흥로3가길 66 보성여자중고등학교","방범","37.542601","126.983925","2","2019-12-12"
"용산구","서울특별시 용산구 한남동 한남대로 158 ","방범","37.542613","127.002327","3","2019-12-12"
"용산구","서울특별시 용산구 효창동 백범로47가길 23 ","방범","37.542649","126.958871","1","2019-12-12"
"용산구","서울특별시 용산구 청파동3가 원효로97길 26 ","방범","37.542652","126.969411","1","2019-12-12"
"용산구","서울특별시 용산구 효창동 백범로47가길 23 ","방범","37.542843","126.958506","4","2019-12-12"
"용산구","서울특별시 용산구 용산동2가 신흥로 39 새마을금고용암지점","방범","37.542863","126.987875","1","2019-12-12"
"용산구","서울특별시 용산구 청파동3가 효창원로 158 아람빌딩","방범","37.54293","126.962859","3","2019-12-12"
"용산구","서울특별시 용산구 이태원동 소월로38가길 9 ","방범","37.542998","126.990374","2","2019-12-12"
"용산구","서울특별시 용산구 청파동3가 청파로43길 47 ","방범","37.543028","126.967554","1","2019-12-12"
"용산구","서울특별시 용산구 청파동3가 효창원로 182 지영시티빌","방범","37.543106","126.963633","3","2019-12-12"
"용산구","서울특별시 용산구 용산동2가 신흥로 63 ","방범","37.543111","126.986018","4","2019-12-12"
"용산구","서울특별시 용산구 용산동2가 신흥로 53 기업은행","방범","37.54325","126.98715","4","2019-12-12"
"용산구","서울특별시 용산구 청파동3가 청파로43길 47 ","방범","37.543255","126.967072","1","2019-12-12"
"용산구","서울특별시 용산구 청파동3가 청파로43가길 15 ","방범","37.543395","126.968569","2","2019-12-12"
"용산구","(청파동2가 132-44 천주교 청파동성당 앞)","방범","37.543536","126.965028","3","2019-12-12"
"용산구","서울특별시 용산구 용산동2가 소월로20길 63 ","방범","37.543537","126.984153","1","2019-12-12"
"용산구","서울특별시 용산구 청파동3가 청파로43가길 2 ","방범","37.543569","126.969763","3","2019-12-12"
"용산구","서울특별시 용산구 청파동3가 청파로43가길 15 ","방범","37.543677","126.968592","1","2019-12-12"
"용산구","서울특별시 용산구 용산동2가 신흥로11나길 7 ","방범","37.543709","126.985611","1","2019-12-12"
"용산구","서울특별시 용산구 청파동3가 청파로43길 63 ","방범","37.543831","126.966403","3","2019-12-12"
"용산구","서울특별시 용산구 용산동2가 소월로20길 76 ","방범","37.543893","126.983544","3","2019-12-12"
"용산구","서울특별시 용산구 청파동3가 청파로43길 47 ","방범","37.543928","126.967815","3","2019-12-12"
"용산구","서울특별시 용산구 용산동2가 소월로20길 76 ","방범","37.543971","126.983742","1","2019-12-12"
"용산구","서울특별시 용산구 용산동2가 신흥로 127 ","방범","37.544047","126.98186","1","2019-12-12"
"용산구","서울특별시 용산구 용산동2가 신흥로 62 ","방범","37.54405","126.987427","1","2019-12-12"
"용산구","서울특별시 용산구 청파동2가 청파로47길 66 중하빌딩","방범","37.544098","126.966581","4","2019-12-12"
"용산구","서울특별시 용산구 청파동2가 청파로 276 ","방범","37.544115","126.970877","3","2019-12-12"
"용산구","서울특별시 용산구 갈월동 한강대로 289 ","방범","37.544128","126.971074","1","2019-12-12"
"용산구","서울특별시 용산구 용산동2가 신흥로 99 ","방범","37.544158","126.985789","1","2019-12-12"
"용산구","서울특별시 용산구 용산동2가 소월로30길 31 ","방범","37.544196","126.988176","3","2019-12-12"
"용산구","서울특별시 용산구 한남동 한남대로42가길 25 삼성빌","방범","37.544280","127.002848","1","2019-12-12"
"용산구","서울특별시 용산구 용산동2가 신흥로 127 ","방범","37.544372","126.981414","2","2019-12-12"
"용산구","서울특별시 용산구 용산동2가 신흥로 99 ","방범","37.544411","126.984806","3","2019-12-12"
"용산구","서울특별시 용산구 남영동 한강대로84길 11 ","방범","37.544485","126.973023","2","2019-12-12"
"용산구","서울특별시 용산구 용산동2가 신흥로 99 ","방범","37.544733","126.985976","3","2019-12-12"
"용산구","서울특별시 용산구 용산동2가 신흥로 65 성원힐","방범","37.54476","126.986953","1","2019-12-12"
"용산구","서울특별시 용산구 청파동2가 청파로47길 66 중하빌딩","방범","37.544795","126.966919","1","2019-12-12"
"용산구","서울특별시 용산구 청파동2가 청파로 276 ","방범","37.544963","126.970825","4","2019-12-12"
"용산구","서울특별시 용산구 용산동2가 신흥로 132 ","방범","37.545054","126.982312","5","2019-12-12"
"용산구","서울특별시 용산구 용산동2가 신흥로22가길 8 ","방범","37.545089","126.983028","1","2019-12-12"
"용산구","서울특별시 용산구 용산동2가 소월로26길 3 카쎈타","방범","37.545126","126.98725","1","2019-12-12"
"용산구","서울특별시 용산구 청파동2가 청파로47길 14 ","방범","37.545284","126.969188","2","2019-12-12"
"용산구","서울특별시 용산구 용산동2가 소월로26길 3 카쎈타","방범","37.545335","126.987351","1","2019-12-12"
"용산구","서울특별시 용산구 용산동2가 소월로 220 ","방범","37.545365","126.988824","1","2019-12-12"
"용산구","서울특별시 용산구 청파동2가 청파로47길 78 ","방범","37.545376","126.965527","3","2019-12-12"
"용산구","서울특별시 용산구 용산동2가 신흥로 94 ","방범","37.545403","126.984098","2","2019-12-12"
"용산구","서울특별시 용산구 용산동2가 신흥로 132 ","방범","37.545456","126.981995","2","2019-12-12"
"용산구","서울특별시 용산구 갈월동 두텁바위로 9 ","방범","37.545517","126.973386","3","2019-12-12"
"용산구","서울특별시 용산구 용산동2가 신흥로 132 ","방범","37.545574","126.981977","2","2019-12-12"
"용산구","서울특별시 용산구 용산동2가 소월로 220 ","방범","37.545709","126.9884","3","2019-12-12"
"용산구","서울특별시 용산구 용산동2가 신흥로 132 ","방범","37.545722","126.982063","2","2019-12-12"
"용산구","서울특별시 용산구 용산동2가 신흥로22가길 8 ","방범","37.545778","126.983146","2","2019-12-12"
"용산구","서울특별시 용산구 용산동2가 소월로 198 ","방범","37.545802","126.986338","2","2019-12-12"
"용산구","서울특별시 용산구 청파동2가 청파로47길 14 ","방범","37.545816","126.969356","1","2019-12-12"
"용산구","서울특별시 용산구 용산동2가 신흥로 94 ","방범","37.545863","126.984362","3","2019-12-12"
"용산구","서울특별시 용산구 갈월동 두텁바위로1길 29 ","방범","37.546158","126.973208","8","2019-12-12"
"용산구","서울특별시 용산구 후암동 두텁바위로38가길 2 ","방범","37.546158","126.982562","2","2019-12-12"
"용산구","서울특별시 용산구 후암동 신흥로20길 32 ","방범","37.546208","126.984765","3","2019-12-12"
"용산구","서울특별시 용산구 후암동 두텁바위로 82 가로판매대","방범","37.546363","126.981912","3","2019-12-12"
"용산구","서울특별시 용산구 후암동 두텁바위로38가길 2 ","방범","37.546412","126.982198","3","2019-12-12"
"용산구","서울특별시 용산구 청파동2가 효창원로 218 리챠드빌딩","방범","37.546422","126.963403","4","2019-12-12"
"용산구","서울특별시 용산구 후암동 두텁바위로38가길 2 ","방범","37.546446","126.982697","2","2019-12-12"
"용산구","서울특별시 용산구 후암동 두텁바위로1가길 3 ","방범","37.54645","126.975146","3","2019-12-12"
"용산구","서울특별시 용산구 청파동1가 청파로47나길 39 ","방범","37.546464","126.967109","3","2019-12-12"
"용산구","서울특별시 용산구 청파동2가 효창원로86길 47 ","방범","37.546489","126.966834","1","2019-12-12"
"용산구","서울특별시 용산구 후암동 신흥로20길 32 ","방범","37.546521","126.984582","1","2019-12-12"
"용산구","서울특별시 용산구 효창동 임정로 101 ","방범","37.546683","126.962338","3","2019-12-12"
"용산구","서울특별시 용산구 청파동1가 청파로47나길 39 ","방범","37.546935","126.967868","3","2019-12-12"
"용산구","서울특별시 용산구 갈월동 두텁바위로1길 29 ","방범","37.546974","126.973542","2","2019-12-12"
"용산구","서울특별시 용산구 후암동 후암로16다길 4 ","방범","37.547011","126.979533","1","2019-12-12"
"용산구","서울특별시 용산구 후암동 두텁바위로 93 ","방범","37.547139","126.982841","1","2019-12-12"
"용산구","서울특별시 용산구 청파동1가 청파로71다길 25 ","방범","37.547182","126.966132","1","2019-12-12"
"용산구","서울특별시 용산구 후암동 두텁바위로 85 ","방범","37.547245","126.981821","3","2019-12-12"
"용산구","서울특별시 용산구 효창동 임정로 107 효원빌라","방범","37.547327","126.962281","2","2019-12-12"
"용산구","(청파동2가 1-79 숙대기숙사 옆)","방범","37.547347","126.964973","1","2019-12-12"
"용산구","서울특별시 용산구 후암동 한강대로98다길 6 ","방범","37.547353","126.973786","2","2019-12-12"
"용산구","서울특별시 용산구 청파동1가 청파로71다길 25 ","방범","37.547393","126.966869","2","2019-12-12"
"용산구","서울특별시 용산구 후암동 두텁바위로1가길 18 ","방범","37.547592","126.975769","3","2019-12-12"
"용산구","서울특별시 용산구 청파동1가 청파로47나길 56 ","방범","37.547628","126.968638","2","2019-12-12"
"용산구","서울특별시 용산구 갈월동 한강대로 324 한성빌딩","방범","37.547633","126.972506","1","2019-12-12"
"용산구","서울특별시 용산구 청파동1가 청파로47나길 56 ","방범","37.547819","126.968206","2","2019-12-12"
"용산구","서울특별시 용산구 후암동 두텁바위로31길 17 ","방범","37.5479","126.980263","3","2019-12-12"
"용산구","서울특별시 용산구 청파동1가 청파로71다길 25 ","방범","37.547978","126.966981","3","2019-12-12"
"용산구","서울특별시 용산구 후암동 한강대로102다길 7 ","방범","37.548053","126.974861","3","2019-12-12"
"용산구","서울특별시 용산구 후암동 한강대로98길 27 ","방범","37.548212","126.973678","2","2019-12-12"
"용산구","서울특별시 용산구 후암동 두텁바위로40길 41 ","방범","37.54824","126.983918","1","2019-12-12"
"용산구","서울특별시 용산구 청파동1가 효창원로 240 ","방범","37.548336","126.963375","3","2019-12-12"
"용산구","서울특별시 용산구 후암동 두텁바위로40길 41 ","방범","37.548477","126.983027","2","2019-12-12"
"용산구","서울특별시 용산구 후암동 후암로16길 20 후암동 메리골드 빌라","방범","37.548482","126.979252","1","2019-12-12"
